StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
35830,1447393.139096423983574,522796.057619094848633,Bench, ,30,outbound,rear facing back of curb,sidewalk, 
45360,1417714.176472842693329,508375.354505166411400, , ,55,inbound,forward facing edge of pavement, , 
02640,1446673.075904011726379,557167.456395834684372, ,Shelter,7,outbound,forward facing back of curb,sidewalk, 
21770,1458388.042631506919861,544704.684077337384224,Bench, ,4,outbound,forward facing back of sidewalk,sidewalk, 
08220,1449628.567040264606476,541375.580171257257462, , ,"48x, 53x, 62x, 63x, 77x, 82x, 85x",not applicable,forward facing back of curb,sidewalk,transfer point
12010,1437773.125856176018715,556972.463347509503365, , ,18,not applicable,forward facing back of sidewalk,sidewalk, 
32480,1466044.237620919942856,560646.438939169049263, , ,211,outbound,forward facing back of sidewalk,sidewalk, 
18190,1451392.103867501020432,544168.676619172096252, , ,"11, 21",outbound,forward facing back of curb,sidewalk,transfer point
37465,1480296.029655337333679,509712.558851748704910,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk, 
05270,1462418.223219424486160,539635.345790833234787, , ,9,outbound,rear facing back of curb,sidewalk, 
44135,1446676.092630252242088,533797.675707668066025, , ,19,inbound,forward facing back of curb,sidewalk, 
52420,1412214.216016083955765,502307.615328341722488, , ,16,outbound,forward facing back of sidewalk,sidewalk, 
49440,1448925.674745261669159,491982.026399508118629, , ,51,outbound,forward facing back of sidewalk,sidewalk, 
52040,1411153.861509501934052,516998.666982918977737, , ,"55, 56",inbound,forward facing edge of pavement, , 
23260,1453896.165132343769073,531407.343874171376228, , ,20,outbound,forward facing back of curb,sidewalk, 
40002,1426694.628328174352646,536640.579470679163933,Bench, ,235,outbound,forward facing back of curb,sidewalk, 
27160,1429266.001466259360313,540333.369001090526581, , ,235,outbound,forward facing edge of pavement, , 
38106,1463968.069529175758362,516663.496393427252769, , ,62x,outbound,forward facing back of curb,sidewalk, 
05200,1459813.223836258053780,539999.386401340365410, ,Shelter,9,inbound,forward facing back of curb,sidewalk, 
20590,1446720.418329000473022,530696.968326419591904, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
05510,1471845.088880091905594,537349.581333503127098, ,Shelter,"17, 9",inbound,forward facing back of curb,sidewalk, 
42645,1444086.994462013244629,573745.690299674868584, , ,7,inbound,forward facing edge of pavement, , 
37080,1435763.244049176573753,492653.672694012522697, , ,"42, 58",inbound,forward facing back of sidewalk,sidewalk, 
60140,1437019.077823594212532,622188.435933679342270, , ,97, , , , 
34980,1421211.046447589993477,506237.553334593772888, , ,55,inbound,forward facing back of sidewalk,sidewalk,transfer point
60090,1454549.048341006040573,513253.398882925510406, , ,28, , , , 
01030,1426495.368884176015854,512560.431436836719513, , ,56,outbound,forward facing back of curb,sidewalk, 
16360,1476180.027060583233833,518812.435337007045746, , ,27,inbound,forward facing back of sidewalk,sidewalk, 
45609,1437661.175948843359947,628004.643461331725121, , ,97,inbound,forward facing back of sidewalk,sidewalk, 
27110,1430409.183891177177429,539524.751523837447166, , ,235,inbound,forward facing back of sidewalk,sidewalk, 
21270,1444315.012050583958626,499379.670068755745888, , ,"19, 43",inbound,forward facing back of sidewalk,sidewalk, 
45333,1415485.523449838161469,508882.191418007016182, , ,55,inbound,forward facing edge of pavement, , 
31560,1468854.713955342769623,550661.474001005291939, ,Shelter,3,outbound,forward facing back of curb,sidewalk, 
49454,1446412.311333671212196,492040.065981581807137, , ,51,outbound,forward facing back of curb,sidewalk, 
49386,1479951.570698589086533,502579.184667095541954, , ,51,outbound,forward facing back of curb,sidewalk, 
45854,1451168.066585928201675,588407.486435338854790, , ,99,outbound,forward facing back of curb,sidewalk, 
08430,1449767.020175427198410,542558.582070335745811, ,Shelter,"1, 21, 22, 26, 34, 7, 8",inbound,rear facing back of curb,sidewalk,transfer point
46660,1451344.548516422510147,594129.459571421146393, , ,99,inbound,forward facing edge of pavement, , 
22840,1467107.088841676712036,508930.564680844545364, ,Shelter,14,inbound,forward facing back of sidewalk,sidewalk, 
45775,1421629.993444338440895,515255.723946511745453, , ,56, , , , 
25920,1443879.232738420367241,537985.496400251984596, , ,16,inbound,forward facing back of sidewalk,sidewalk,transfer point
60000,1452399.067732840776443,542705.674623921513557, , ,4, , , , 
34330,1435820.856466755270958,538316.490817010402679, , ,"10, 30",outbound,forward facing back of curb,sidewalk,transfer point
37190,1446403.243438422679901,569610.419042676687241, , ,7,inbound,forward facing edge of pavement, , 
12350,1433305.226983591914177,557994.561368927359581, , ,18,inbound,forward facing back of curb, , 
46123,1438023.001996845006943,510486.335847511887550,Bench, ,"24, 56",not applicable,forward facing back of curb,sidewalk, 
31320,1460469.107695087790489,544786.485094845294952, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
33371,1440710.243341505527496,543130.323380917310715, ,Shelter,"35, 5",inbound,forward facing back of curb,sidewalk,transfer point
26850,1454615.817236334085464,541483.966437429189682, , ,4,outbound,forward facing back of curb,sidewalk, 
28990,1448051.076428845524788,506634.417042165994644, , ,20,outbound,forward facing back of sidewalk,sidewalk, 
42930,1446694.214641258120537,555773.629459083080292, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
06561,1478109.220380678772926,553838.583460420370102, , ,29, , , , 
05580,1474561.119537264108658,536404.419509917497635, ,Shelter,"17, 9",inbound,forward facing back of sidewalk,sidewalk,transfer point
45119,1483002.241434514522552,504489.639507591724396, , ,27,inbound,forward facing back of curb,sidewalk, 
46239,1433736.242853835225105,512659.415818914771080, , ,57,not applicable,forward facing edge of pavement,sidewalk, 
21060,1446664.013258084654808,511681.672695666551590, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
06930,1454147.344091922044754,547169.640761584043503, , ,21,outbound,forward facing back of curb, , 
45010,1448883.132179424166679,542217.184131085872650, , ,"48x, 53x, 62x, 63x, 77x, 82x, 85x",not applicable,other,sidewalk,transfer point
45142,1470056.396591335535049,574958.507099762558937, , ,54,outbound,rear facing back of curb, , 
40040,1463750.232694506645203,565787.630100339651108, , ,22,outbound,forward facing back of curb,sidewalk, 
22460,1457488.155979841947556,523934.663937672972679, , ,14,outbound,forward facing back of curb, , 
43180,1483291.041381835937500,527655.519028753042221, , ,221,outbound,forward facing back of sidewalk,sidewalk, 
52430,1425862.116541758179665,562586.880268260836601, , ,"1, 34",outbound, , , 
00126,1423807.659692674875259,536205.132178843021393, , ,"235, 60",inbound,forward facing back of curb,sidewalk, 
17290,1454656.217089921236038,544085.505853757262230, , ,23,outbound,forward facing back of sidewalk,sidewalk,transfer point
28340,1439001.374055847525597,503019.557802096009254, , ,"12, 43",not applicable,forward facing back of sidewalk,sidewalk, 
45778,1414275.620357841253281,516152.785144507884979, , ,56, , , , 
45827,1432465.260159596800804,562332.221000671386719,Bench, ,1,outbound,forward facing back of sidewalk,sidewalk,transfer point
46575,1486455.259134754538536,510215.379696503281593, , ,17,outbound,forward facing back of curb,sidewalk, 
22380,1456014.825265094637871,526905.710160925984383, , ,14,outbound,forward facing back of sidewalk,sidewalk, 
59850,1477049.117842093110085,548243.621553257107735, , ,"23, 3", , , , 
22310,1454765.071531012654305,530302.616424843668938, , ,14,inbound,forward facing back of curb,sidewalk, 
60059,1475698.472249418497086,575932.973982840776443, , ,54, , , , 
18580,1460345.047247678041458,551880.675302758812904, , ,11,outbound,forward facing back of sidewalk,sidewalk,transfer point
28070,1479185.105696097016335,542871.562087416648865, , ,29,inbound,forward facing back of sidewalk,sidewalk, 
33570,1449526.217835500836372,542764.349703416228294, , ,"11, 22, 34",inbound,rear facing back of curb,sidewalk,transfer point
21252,1444353.004100590944290,500386.518448755145073, , ,"19, 43",outbound,forward facing back of sidewalk,sidewalk, 
20490,1447153.160245671868324,534578.670864835381508, , ,19,inbound,forward facing back of curb,sidewalk, 
37120,1437233.209613174200058,500040.530951753258705, , ,12,inbound,forward facing back of curb,sidewalk, 
04400,1442966.013436257839203,565496.729107335209846, , ,13,inbound,forward facing back of sidewalk,sidewalk, 
42660,1445378.131971597671509,571551.227168917655945, ,Shelter,7,outbound,forward facing back of sidewalk,sidewalk, 
28200,1439556.216450095176697,506489.684720084071159, ,Shelter,12,inbound,forward facing back of sidewalk,sidewalk, 
22715,1464930.394704252481461,513233.987832501530647, , ,14,outbound,forward facing back of sidewalk,sidewalk, 
49950,1467375.441979512572289,595330.094637334346771, , ,53x,not applicable,forward facing back of curb,sidewalk, 
44680,1461481.075815513730049,530896.609003260731697, , ,39,inbound,forward facing back of sidewalk,sidewalk, 
37170,1485418.052875846624374,502145.392227590084076, , ,"27, 51",outbound,forward facing back of sidewalk,sidewalk, 
45090,1434712.050941586494446,525140.457785919308662, , ,16,outbound,forward facing back of sidewalk,sidewalk, 
27100,1430640.741498917341232,539464.973428174853325, , ,235,outbound,forward facing back of curb, , 
38350,1495221.245867833495140,537678.341502755880356, , ,222,inbound,forward facing back of sidewalk,sidewalk, 
02771,1446126.088480919599533,561746.382605418562889, , ,7,outbound,forward facing back of curb,sidewalk,transfer point
49431,1457516.363928675651550,491552.280867919325829, , ,51,inbound,forward facing back of sidewalk,sidewalk, 
59730,1451118.966946586966515,567720.415932923555374, , ,21, , , , 
31010,1464219.135956168174744,556482.392149165272713, , ,211,inbound,forward facing back of sidewalk,sidewalk, 
25840,1446160.140906259417534,539332.577039420604706, , ,16,inbound,forward facing back of curb,sidewalk,transfer point
36900,1467671.035876512527466,536457.811463505029678, ,Shelter,"17, 39",not applicable,forward facing back of curb,sidewalk,transfer point
12400,1423296.006516501307487,548339.645967498421669, , ,8,outbound,forward facing back of curb, , 
45743,1451949.380312010645866,552111.212571337819099, , ,21,outbound,forward facing back of curb,sidewalk, 
40090,1462821.092164337635040,569633.478379756212234, ,Shelter,22,inbound,forward facing back of curb,sidewalk, 
03390,1442683.130799919366837,564849.375087082386017, , ,13,outbound,forward facing edge of pavement,sidewalk, 
45112,1446503.241598010063171,559789.688356086611748, ,Shelter,"18, 26, 7",not applicable,forward facing back of curb,sidewalk,transfer point
52800,1420051.478884845972061,495715.232187673449516, , ,42, , , , 
09200,1469185.100105583667755,541615.153839081525803,Bench, ,39,not applicable,forward facing back of curb,sidewalk, 
18730,1466083.196532502770424,553780.576358586549759,Bench, ,11,inbound,forward facing back of sidewalk,sidewalk, 
45800,1481801.176579430699348,516659.673894509673119,Bench, ,17,outbound,forward facing back of curb,sidewalk, 
46562,1430124.435116842389107,508130.792002171278000, , ,57,inbound,forward facing back of curb,sidewalk, 
40260,1446977.209482088685036,638360.501358509063721, , ,"77x, 97, 99",inbound,forward facing back of sidewalk,sidewalk, 
40440,1437599.501531511545181,629036.378274500370026, , ,97,inbound,forward facing edge of pavement, , 
46533,1412502.279744416475296,566527.272649928927422, , ,18,inbound,forward facing back of curb, , 
02720,1446496.982096090912819,560237.538838341832161, , ,7,outbound,forward facing back of sidewalk,sidewalk,transfer point
06410,1461381.227590009570122,537784.644111678004265, , ,17,outbound,forward facing back of curb,sidewalk, 
40230,1446850.254027336835861,635761.539692923426628,Bench, ,"77x, 97, 99",outbound,forward facing back of sidewalk,sidewalk,transfer point
09695,1470954.048995509743690,559667.621999174356461, , ,211,inbound,forward facing edge of pavement, ,transfer point
11691,1482287.568323180079460,545035.066618666052818, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
44305,1444208.174009680747986,481537.588955089449883, ,Shelter,43,inbound,forward facing back of curb,sidewalk, 
46269,1436659.261614084243774,516079.669477090239525, , ,57,outbound,forward facing edge of pavement,sidewalk, 
13640,1449087.045813590288162,556058.467800170183182,Bench, ,26,inbound,forward facing back of sidewalk,sidewalk, 
46249,1441602.000744342803955,514702.377612248063087, , ,57,inbound,forward facing back of curb,sidewalk, 
02240,1452448.970192089676857,536173.385195091366768, , ,6,inbound,forward facing back of sidewalk,sidewalk, 
31800,1476661.203919753432274,549849.533367678523064, ,Shelter,3,inbound,forward facing back of sidewalk,sidewalk, 
45614,1436950.837146431207657,633724.670735165476799, , ,97,outbound,forward facing edge of pavement,sidewalk, 
14150,1497432.242758169770241,524996.664766415953636, , ,40x,inbound,forward facing back of sidewalk,sidewalk, 
22240,1454530.060190007090569,532227.427207753062248, , ,14,inbound,rear facing back of curb,sidewalk, 
19200,1434663.074005424976349,521739.735912844538689, ,Shelter,24,inbound,forward facing edge of pavement, , 
36980,1437460.254106596112251,498699.603843584656715, , ,"42, 58",outbound,forward facing back of curb, , 
38580,1451588.772765502333641,541512.880093500018120,Bench, ,"17, 23",outbound,forward facing back of curb,sidewalk,transfer point
45137,1463002.078350916504860,529137.464555665850639, , ,39,outbound,forward facing back of curb,sidewalk, 
